sample_id,participant_id,file_path,duration_seconds
456_audio,456,D:\ieee-final-dep\datasets\raw\dvlog\456\456_acoustic.npy,
457_audio,457,D:\ieee-final-dep\datasets\raw\dvlog\457\457_acoustic.npy,
458_audio,458,D:\ieee-final-dep\datasets\raw\dvlog\458\458_acoustic.npy,
459_audio,459,D:\ieee-final-dep\datasets\raw\dvlog\459\459_acoustic.npy,
46_audio,46,D:\ieee-final-dep\datasets\raw\dvlog\46\46_acoustic.npy,
460_audio,460,D:\ieee-final-dep\datasets\raw\dvlog\460\460_acoustic.npy,
461_audio,461,D:\ieee-final-dep\datasets\raw\dvlog\461\461_acoustic.npy,
462_audio,462,D:\ieee-final-dep\datasets\raw\dvlog\462\462_acoustic.npy,
463_audio,463,D:\ieee-final-dep\datasets\raw\dvlog\463\463_acoustic.npy,
464_audio,464,D:\ieee-final-dep\datasets\raw\dvlog\464\464_acoustic.npy,
465_audio,465,D:\ieee-final-dep\datasets\raw\dvlog\465\465_acoustic.npy,
466_audio,466,D:\ieee-final-dep\datasets\raw\dvlog\466\466_acoustic.npy,
467_audio,467,D:\ieee-final-dep\datasets\raw\dvlog\467\467_acoustic.npy,
468_audio,468,D:\ieee-final-dep\datasets\raw\dvlog\468\468_acoustic.npy,
469_audio,469,D:\ieee-final-dep\datasets\raw\dvlog\469\469_acoustic.npy,
47_audio,47,D:\ieee-final-dep\datasets\raw\dvlog\47\47_acoustic.npy,
470_audio,470,D:\ieee-final-dep\datasets\raw\dvlog\470\470_acoustic.npy,
471_audio,471,D:\ieee-final-dep\datasets\raw\dvlog\471\471_acoustic.npy,
472_audio,472,D:\ieee-final-dep\datasets\raw\dvlog\472\472_acoustic.npy,
473_audio,473,D:\ieee-final-dep\datasets\raw\dvlog\473\473_acoustic.npy,
474_audio,474,D:\ieee-final-dep\datasets\raw\dvlog\474\474_acoustic.npy,
475_audio,475,D:\ieee-final-dep\datasets\raw\dvlog\475\475_acoustic.npy,
476_audio,476,D:\ieee-final-dep\datasets\raw\dvlog\476\476_acoustic.npy,
477_audio,477,D:\ieee-final-dep\datasets\raw\dvlog\477\477_acoustic.npy,
478_audio,478,D:\ieee-final-dep\datasets\raw\dvlog\478\478_acoustic.npy,
479_audio,479,D:\ieee-final-dep\datasets\raw\dvlog\479\479_acoustic.npy,
48_audio,48,D:\ieee-final-dep\datasets\raw\dvlog\48\48_acoustic.npy,
480_audio,480,D:\ieee-final-dep\datasets\raw\dvlog\480\480_acoustic.npy,
481_audio,481,D:\ieee-final-dep\datasets\raw\dvlog\481\481_acoustic.npy,
482_audio,482,D:\ieee-final-dep\datasets\raw\dvlog\482\482_acoustic.npy,
483_audio,483,D:\ieee-final-dep\datasets\raw\dvlog\483\483_acoustic.npy,
484_audio,484,D:\ieee-final-dep\datasets\raw\dvlog\484\484_acoustic.npy,
485_audio,485,D:\ieee-final-dep\datasets\raw\dvlog\485\485_acoustic.npy,
486_audio,486,D:\ieee-final-dep\datasets\raw\dvlog\486\486_acoustic.npy,
487_audio,487,D:\ieee-final-dep\datasets\raw\dvlog\487\487_acoustic.npy,
488_audio,488,D:\ieee-final-dep\datasets\raw\dvlog\488\488_acoustic.npy,
489_audio,489,D:\ieee-final-dep\datasets\raw\dvlog\489\489_acoustic.npy,
49_audio,49,D:\ieee-final-dep\datasets\raw\dvlog\49\49_acoustic.npy,
490_audio,490,D:\ieee-final-dep\datasets\raw\dvlog\490\490_acoustic.npy,
491_audio,491,D:\ieee-final-dep\datasets\raw\dvlog\491\491_acoustic.npy,
492_audio,492,D:\ieee-final-dep\datasets\raw\dvlog\492\492_acoustic.npy,
493_audio,493,D:\ieee-final-dep\datasets\raw\dvlog\493\493_acoustic.npy,
494_audio,494,D:\ieee-final-dep\datasets\raw\dvlog\494\494_acoustic.npy,
495_audio,495,D:\ieee-final-dep\datasets\raw\dvlog\495\495_acoustic.npy,
496_audio,496,D:\ieee-final-dep\datasets\raw\dvlog\496\496_acoustic.npy,
497_audio,497,D:\ieee-final-dep\datasets\raw\dvlog\497\497_acoustic.npy,
498_audio,498,D:\ieee-final-dep\datasets\raw\dvlog\498\498_acoustic.npy,
499_audio,499,D:\ieee-final-dep\datasets\raw\dvlog\499\499_acoustic.npy,
5_audio,5,D:\ieee-final-dep\datasets\raw\dvlog\5\5_acoustic.npy,
50_audio,50,D:\ieee-final-dep\datasets\raw\dvlog\50\50_acoustic.npy,
500_audio,500,D:\ieee-final-dep\datasets\raw\dvlog\500\500_acoustic.npy,
501_audio,501,D:\ieee-final-dep\datasets\raw\dvlog\501\501_acoustic.npy,
502_audio,502,D:\ieee-final-dep\datasets\raw\dvlog\502\502_acoustic.npy,
503_audio,503,D:\ieee-final-dep\datasets\raw\dvlog\503\503_acoustic.npy,
504_audio,504,D:\ieee-final-dep\datasets\raw\dvlog\504\504_acoustic.npy,
505_audio,505,D:\ieee-final-dep\datasets\raw\dvlog\505\505_acoustic.npy,
506_audio,506,D:\ieee-final-dep\datasets\raw\dvlog\506\506_acoustic.npy,
507_audio,507,D:\ieee-final-dep\datasets\raw\dvlog\507\507_acoustic.npy,
508_audio,508,D:\ieee-final-dep\datasets\raw\dvlog\508\508_acoustic.npy,
509_audio,509,D:\ieee-final-dep\datasets\raw\dvlog\509\509_acoustic.npy,
51_audio,51,D:\ieee-final-dep\datasets\raw\dvlog\51\51_acoustic.npy,
510_audio,510,D:\ieee-final-dep\datasets\raw\dvlog\510\510_acoustic.npy,
511_audio,511,D:\ieee-final-dep\datasets\raw\dvlog\511\511_acoustic.npy,
512_audio,512,D:\ieee-final-dep\datasets\raw\dvlog\512\512_acoustic.npy,
513_audio,513,D:\ieee-final-dep\datasets\raw\dvlog\513\513_acoustic.npy,
514_audio,514,D:\ieee-final-dep\datasets\raw\dvlog\514\514_acoustic.npy,
515_audio,515,D:\ieee-final-dep\datasets\raw\dvlog\515\515_acoustic.npy,
516_audio,516,D:\ieee-final-dep\datasets\raw\dvlog\516\516_acoustic.npy,
517_audio,517,D:\ieee-final-dep\datasets\raw\dvlog\517\517_acoustic.npy,
518_audio,518,D:\ieee-final-dep\datasets\raw\dvlog\518\518_acoustic.npy,
519_audio,519,D:\ieee-final-dep\datasets\raw\dvlog\519\519_acoustic.npy,
52_audio,52,D:\ieee-final-dep\datasets\raw\dvlog\52\52_acoustic.npy,
520_audio,520,D:\ieee-final-dep\datasets\raw\dvlog\520\520_acoustic.npy,
521_audio,521,D:\ieee-final-dep\datasets\raw\dvlog\521\521_acoustic.npy,
522_audio,522,D:\ieee-final-dep\datasets\raw\dvlog\522\522_acoustic.npy,
523_audio,523,D:\ieee-final-dep\datasets\raw\dvlog\523\523_acoustic.npy,
524_audio,524,D:\ieee-final-dep\datasets\raw\dvlog\524\524_acoustic.npy,
525_audio,525,D:\ieee-final-dep\datasets\raw\dvlog\525\525_acoustic.npy,
526_audio,526,D:\ieee-final-dep\datasets\raw\dvlog\526\526_acoustic.npy,
527_audio,527,D:\ieee-final-dep\datasets\raw\dvlog\527\527_acoustic.npy,
528_audio,528,D:\ieee-final-dep\datasets\raw\dvlog\528\528_acoustic.npy,
529_audio,529,D:\ieee-final-dep\datasets\raw\dvlog\529\529_acoustic.npy,
53_audio,53,D:\ieee-final-dep\datasets\raw\dvlog\53\53_acoustic.npy,
530_audio,530,D:\ieee-final-dep\datasets\raw\dvlog\530\530_acoustic.npy,
531_audio,531,D:\ieee-final-dep\datasets\raw\dvlog\531\531_acoustic.npy,
532_audio,532,D:\ieee-final-dep\datasets\raw\dvlog\532\532_acoustic.npy,
533_audio,533,D:\ieee-final-dep\datasets\raw\dvlog\533\533_acoustic.npy,
534_audio,534,D:\ieee-final-dep\datasets\raw\dvlog\534\534_acoustic.npy,
535_audio,535,D:\ieee-final-dep\datasets\raw\dvlog\535\535_acoustic.npy,
536_audio,536,D:\ieee-final-dep\datasets\raw\dvlog\536\536_acoustic.npy,
537_audio,537,D:\ieee-final-dep\datasets\raw\dvlog\537\537_acoustic.npy,
538_audio,538,D:\ieee-final-dep\datasets\raw\dvlog\538\538_acoustic.npy,
539_audio,539,D:\ieee-final-dep\datasets\raw\dvlog\539\539_acoustic.npy,
54_audio,54,D:\ieee-final-dep\datasets\raw\dvlog\54\54_acoustic.npy,
540_audio,540,D:\ieee-final-dep\datasets\raw\dvlog\540\540_acoustic.npy,
541_audio,541,D:\ieee-final-dep\datasets\raw\dvlog\541\541_acoustic.npy,
542_audio,542,D:\ieee-final-dep\datasets\raw\dvlog\542\542_acoustic.npy,
543_audio,543,D:\ieee-final-dep\datasets\raw\dvlog\543\543_acoustic.npy,
544_audio,544,D:\ieee-final-dep\datasets\raw\dvlog\544\544_acoustic.npy,
545_audio,545,D:\ieee-final-dep\datasets\raw\dvlog\545\545_acoustic.npy,
546_audio,546,D:\ieee-final-dep\datasets\raw\dvlog\546\546_acoustic.npy,
547_audio,547,D:\ieee-final-dep\datasets\raw\dvlog\547\547_acoustic.npy,
548_audio,548,D:\ieee-final-dep\datasets\raw\dvlog\548\548_acoustic.npy,
549_audio,549,D:\ieee-final-dep\datasets\raw\dvlog\549\549_acoustic.npy,
55_audio,55,D:\ieee-final-dep\datasets\raw\dvlog\55\55_acoustic.npy,
550_audio,550,D:\ieee-final-dep\datasets\raw\dvlog\550\550_acoustic.npy,
551_audio,551,D:\ieee-final-dep\datasets\raw\dvlog\551\551_acoustic.npy,
552_audio,552,D:\ieee-final-dep\datasets\raw\dvlog\552\552_acoustic.npy,
553_audio,553,D:\ieee-final-dep\datasets\raw\dvlog\553\553_acoustic.npy,
554_audio,554,D:\ieee-final-dep\datasets\raw\dvlog\554\554_acoustic.npy,
555_audio,555,D:\ieee-final-dep\datasets\raw\dvlog\555\555_acoustic.npy,
556_audio,556,D:\ieee-final-dep\datasets\raw\dvlog\556\556_acoustic.npy,
557_audio,557,D:\ieee-final-dep\datasets\raw\dvlog\557\557_acoustic.npy,
558_audio,558,D:\ieee-final-dep\datasets\raw\dvlog\558\558_acoustic.npy,
559_audio,559,D:\ieee-final-dep\datasets\raw\dvlog\559\559_acoustic.npy,
56_audio,56,D:\ieee-final-dep\datasets\raw\dvlog\56\56_acoustic.npy,
560_audio,560,D:\ieee-final-dep\datasets\raw\dvlog\560\560_acoustic.npy,
561_audio,561,D:\ieee-final-dep\datasets\raw\dvlog\561\561_acoustic.npy,
562_audio,562,D:\ieee-final-dep\datasets\raw\dvlog\562\562_acoustic.npy,
563_audio,563,D:\ieee-final-dep\datasets\raw\dvlog\563\563_acoustic.npy,
564_audio,564,D:\ieee-final-dep\datasets\raw\dvlog\564\564_acoustic.npy,
565_audio,565,D:\ieee-final-dep\datasets\raw\dvlog\565\565_acoustic.npy,
566_audio,566,D:\ieee-final-dep\datasets\raw\dvlog\566\566_acoustic.npy,
567_audio,567,D:\ieee-final-dep\datasets\raw\dvlog\567\567_acoustic.npy,
568_audio,568,D:\ieee-final-dep\datasets\raw\dvlog\568\568_acoustic.npy,
569_audio,569,D:\ieee-final-dep\datasets\raw\dvlog\569\569_acoustic.npy,
57_audio,57,D:\ieee-final-dep\datasets\raw\dvlog\57\57_acoustic.npy,
570_audio,570,D:\ieee-final-dep\datasets\raw\dvlog\570\570_acoustic.npy,
571_audio,571,D:\ieee-final-dep\datasets\raw\dvlog\571\571_acoustic.npy,
572_audio,572,D:\ieee-final-dep\datasets\raw\dvlog\572\572_acoustic.npy,
573_audio,573,D:\ieee-final-dep\datasets\raw\dvlog\573\573_acoustic.npy,
574_audio,574,D:\ieee-final-dep\datasets\raw\dvlog\574\574_acoustic.npy,
575_audio,575,D:\ieee-final-dep\datasets\raw\dvlog\575\575_acoustic.npy,
576_audio,576,D:\ieee-final-dep\datasets\raw\dvlog\576\576_acoustic.npy,
577_audio,577,D:\ieee-final-dep\datasets\raw\dvlog\577\577_acoustic.npy,
578_audio,578,D:\ieee-final-dep\datasets\raw\dvlog\578\578_acoustic.npy,
579_audio,579,D:\ieee-final-dep\datasets\raw\dvlog\579\579_acoustic.npy,
58_audio,58,D:\ieee-final-dep\datasets\raw\dvlog\58\58_acoustic.npy,
580_audio,580,D:\ieee-final-dep\datasets\raw\dvlog\580\580_acoustic.npy,
581_audio,581,D:\ieee-final-dep\datasets\raw\dvlog\581\581_acoustic.npy,
582_audio,582,D:\ieee-final-dep\datasets\raw\dvlog\582\582_acoustic.npy,
583_audio,583,D:\ieee-final-dep\datasets\raw\dvlog\583\583_acoustic.npy,
584_audio,584,D:\ieee-final-dep\datasets\raw\dvlog\584\584_acoustic.npy,
585_audio,585,D:\ieee-final-dep\datasets\raw\dvlog\585\585_acoustic.npy,
586_audio,586,D:\ieee-final-dep\datasets\raw\dvlog\586\586_acoustic.npy,
587_audio,587,D:\ieee-final-dep\datasets\raw\dvlog\587\587_acoustic.npy,
588_audio,588,D:\ieee-final-dep\datasets\raw\dvlog\588\588_acoustic.npy,
589_audio,589,D:\ieee-final-dep\datasets\raw\dvlog\589\589_acoustic.npy,
59_audio,59,D:\ieee-final-dep\datasets\raw\dvlog\59\59_acoustic.npy,
590_audio,590,D:\ieee-final-dep\datasets\raw\dvlog\590\590_acoustic.npy,
591_audio,591,D:\ieee-final-dep\datasets\raw\dvlog\591\591_acoustic.npy,
592_audio,592,D:\ieee-final-dep\datasets\raw\dvlog\592\592_acoustic.npy,
593_audio,593,D:\ieee-final-dep\datasets\raw\dvlog\593\593_acoustic.npy,
594_audio,594,D:\ieee-final-dep\datasets\raw\dvlog\594\594_acoustic.npy,
595_audio,595,D:\ieee-final-dep\datasets\raw\dvlog\595\595_acoustic.npy,
596_audio,596,D:\ieee-final-dep\datasets\raw\dvlog\596\596_acoustic.npy,
597_audio,597,D:\ieee-final-dep\datasets\raw\dvlog\597\597_acoustic.npy,
598_audio,598,D:\ieee-final-dep\datasets\raw\dvlog\598\598_acoustic.npy,
599_audio,599,D:\ieee-final-dep\datasets\raw\dvlog\599\599_acoustic.npy,
6_audio,6,D:\ieee-final-dep\datasets\raw\dvlog\6\6_acoustic.npy,
60_audio,60,D:\ieee-final-dep\datasets\raw\dvlog\60\60_acoustic.npy,
600_audio,600,D:\ieee-final-dep\datasets\raw\dvlog\600\600_acoustic.npy,
601_audio,601,D:\ieee-final-dep\datasets\raw\dvlog\601\601_acoustic.npy,
602_audio,602,D:\ieee-final-dep\datasets\raw\dvlog\602\602_acoustic.npy,
603_audio,603,D:\ieee-final-dep\datasets\raw\dvlog\603\603_acoustic.npy,
604_audio,604,D:\ieee-final-dep\datasets\raw\dvlog\604\604_acoustic.npy,
605_audio,605,D:\ieee-final-dep\datasets\raw\dvlog\605\605_acoustic.npy,
606_audio,606,D:\ieee-final-dep\datasets\raw\dvlog\606\606_acoustic.npy,
607_audio,607,D:\ieee-final-dep\datasets\raw\dvlog\607\607_acoustic.npy,
608_audio,608,D:\ieee-final-dep\datasets\raw\dvlog\608\608_acoustic.npy,
609_audio,609,D:\ieee-final-dep\datasets\raw\dvlog\609\609_acoustic.npy,
61_audio,61,D:\ieee-final-dep\datasets\raw\dvlog\61\61_acoustic.npy,
610_audio,610,D:\ieee-final-dep\datasets\raw\dvlog\610\610_acoustic.npy,
611_audio,611,D:\ieee-final-dep\datasets\raw\dvlog\611\611_acoustic.npy,
612_audio,612,D:\ieee-final-dep\datasets\raw\dvlog\612\612_acoustic.npy,
613_audio,613,D:\ieee-final-dep\datasets\raw\dvlog\613\613_acoustic.npy,
614_audio,614,D:\ieee-final-dep\datasets\raw\dvlog\614\614_acoustic.npy,
615_audio,615,D:\ieee-final-dep\datasets\raw\dvlog\615\615_acoustic.npy,
616_audio,616,D:\ieee-final-dep\datasets\raw\dvlog\616\616_acoustic.npy,
617_audio,617,D:\ieee-final-dep\datasets\raw\dvlog\617\617_acoustic.npy,
618_audio,618,D:\ieee-final-dep\datasets\raw\dvlog\618\618_acoustic.npy,
619_audio,619,D:\ieee-final-dep\datasets\raw\dvlog\619\619_acoustic.npy,
62_audio,62,D:\ieee-final-dep\datasets\raw\dvlog\62\62_acoustic.npy,
620_audio,620,D:\ieee-final-dep\datasets\raw\dvlog\620\620_acoustic.npy,
621_audio,621,D:\ieee-final-dep\datasets\raw\dvlog\621\621_acoustic.npy,
622_audio,622,D:\ieee-final-dep\datasets\raw\dvlog\622\622_acoustic.npy,
623_audio,623,D:\ieee-final-dep\datasets\raw\dvlog\623\623_acoustic.npy,
624_audio,624,D:\ieee-final-dep\datasets\raw\dvlog\624\624_acoustic.npy,
625_audio,625,D:\ieee-final-dep\datasets\raw\dvlog\625\625_acoustic.npy,
626_audio,626,D:\ieee-final-dep\datasets\raw\dvlog\626\626_acoustic.npy,
627_audio,627,D:\ieee-final-dep\datasets\raw\dvlog\627\627_acoustic.npy,
628_audio,628,D:\ieee-final-dep\datasets\raw\dvlog\628\628_acoustic.npy,
629_audio,629,D:\ieee-final-dep\datasets\raw\dvlog\629\629_acoustic.npy,
63_audio,63,D:\ieee-final-dep\datasets\raw\dvlog\63\63_acoustic.npy,
630_audio,630,D:\ieee-final-dep\datasets\raw\dvlog\630\630_acoustic.npy,
631_audio,631,D:\ieee-final-dep\datasets\raw\dvlog\631\631_acoustic.npy,
632_audio,632,D:\ieee-final-dep\datasets\raw\dvlog\632\632_acoustic.npy,
633_audio,633,D:\ieee-final-dep\datasets\raw\dvlog\633\633_acoustic.npy,
634_audio,634,D:\ieee-final-dep\datasets\raw\dvlog\634\634_acoustic.npy,
635_audio,635,D:\ieee-final-dep\datasets\raw\dvlog\635\635_acoustic.npy,
636_audio,636,D:\ieee-final-dep\datasets\raw\dvlog\636\636_acoustic.npy,
637_audio,637,D:\ieee-final-dep\datasets\raw\dvlog\637\637_acoustic.npy,
638_audio,638,D:\ieee-final-dep\datasets\raw\dvlog\638\638_acoustic.npy,
639_audio,639,D:\ieee-final-dep\datasets\raw\dvlog\639\639_acoustic.npy,
64_audio,64,D:\ieee-final-dep\datasets\raw\dvlog\64\64_acoustic.npy,
640_audio,640,D:\ieee-final-dep\datasets\raw\dvlog\640\640_acoustic.npy,
641_audio,641,D:\ieee-final-dep\datasets\raw\dvlog\641\641_acoustic.npy,
642_audio,642,D:\ieee-final-dep\datasets\raw\dvlog\642\642_acoustic.npy,
643_audio,643,D:\ieee-final-dep\datasets\raw\dvlog\643\643_acoustic.npy,
644_audio,644,D:\ieee-final-dep\datasets\raw\dvlog\644\644_acoustic.npy,
645_audio,645,D:\ieee-final-dep\datasets\raw\dvlog\645\645_acoustic.npy,
646_audio,646,D:\ieee-final-dep\datasets\raw\dvlog\646\646_acoustic.npy,
647_audio,647,D:\ieee-final-dep\datasets\raw\dvlog\647\647_acoustic.npy,
648_audio,648,D:\ieee-final-dep\datasets\raw\dvlog\648\648_acoustic.npy,
649_audio,649,D:\ieee-final-dep\datasets\raw\dvlog\649\649_acoustic.npy,
65_audio,65,D:\ieee-final-dep\datasets\raw\dvlog\65\65_acoustic.npy,
650_audio,650,D:\ieee-final-dep\datasets\raw\dvlog\650\650_acoustic.npy,
651_audio,651,D:\ieee-final-dep\datasets\raw\dvlog\651\651_acoustic.npy,
652_audio,652,D:\ieee-final-dep\datasets\raw\dvlog\652\652_acoustic.npy,
653_audio,653,D:\ieee-final-dep\datasets\raw\dvlog\653\653_acoustic.npy,
654_audio,654,D:\ieee-final-dep\datasets\raw\dvlog\654\654_acoustic.npy,
655_audio,655,D:\ieee-final-dep\datasets\raw\dvlog\655\655_acoustic.npy,
656_audio,656,D:\ieee-final-dep\datasets\raw\dvlog\656\656_acoustic.npy,
657_audio,657,D:\ieee-final-dep\datasets\raw\dvlog\657\657_acoustic.npy,
658_audio,658,D:\ieee-final-dep\datasets\raw\dvlog\658\658_acoustic.npy,
659_audio,659,D:\ieee-final-dep\datasets\raw\dvlog\659\659_acoustic.npy,
66_audio,66,D:\ieee-final-dep\datasets\raw\dvlog\66\66_acoustic.npy,
660_audio,660,D:\ieee-final-dep\datasets\raw\dvlog\660\660_acoustic.npy,
661_audio,661,D:\ieee-final-dep\datasets\raw\dvlog\661\661_acoustic.npy,
662_audio,662,D:\ieee-final-dep\datasets\raw\dvlog\662\662_acoustic.npy,
663_audio,663,D:\ieee-final-dep\datasets\raw\dvlog\663\663_acoustic.npy,
664_audio,664,D:\ieee-final-dep\datasets\raw\dvlog\664\664_acoustic.npy,
665_audio,665,D:\ieee-final-dep\datasets\raw\dvlog\665\665_acoustic.npy,
666_audio,666,D:\ieee-final-dep\datasets\raw\dvlog\666\666_acoustic.npy,
667_audio,667,D:\ieee-final-dep\datasets\raw\dvlog\667\667_acoustic.npy,
668_audio,668,D:\ieee-final-dep\datasets\raw\dvlog\668\668_acoustic.npy,
669_audio,669,D:\ieee-final-dep\datasets\raw\dvlog\669\669_acoustic.npy,
67_audio,67,D:\ieee-final-dep\datasets\raw\dvlog\67\67_acoustic.npy,
670_audio,670,D:\ieee-final-dep\datasets\raw\dvlog\670\670_acoustic.npy,
671_audio,671,D:\ieee-final-dep\datasets\raw\dvlog\671\671_acoustic.npy,
672_audio,672,D:\ieee-final-dep\datasets\raw\dvlog\672\672_acoustic.npy,
673_audio,673,D:\ieee-final-dep\datasets\raw\dvlog\673\673_acoustic.npy,
674_audio,674,D:\ieee-final-dep\datasets\raw\dvlog\674\674_acoustic.npy,
675_audio,675,D:\ieee-final-dep\datasets\raw\dvlog\675\675_acoustic.npy,
676_audio,676,D:\ieee-final-dep\datasets\raw\dvlog\676\676_acoustic.npy,
677_audio,677,D:\ieee-final-dep\datasets\raw\dvlog\677\677_acoustic.npy,
678_audio,678,D:\ieee-final-dep\datasets\raw\dvlog\678\678_acoustic.npy,
679_audio,679,D:\ieee-final-dep\datasets\raw\dvlog\679\679_acoustic.npy,
68_audio,68,D:\ieee-final-dep\datasets\raw\dvlog\68\68_acoustic.npy,
680_audio,680,D:\ieee-final-dep\datasets\raw\dvlog\680\680_acoustic.npy,
681_audio,681,D:\ieee-final-dep\datasets\raw\dvlog\681\681_acoustic.npy,
682_audio,682,D:\ieee-final-dep\datasets\raw\dvlog\682\682_acoustic.npy,
683_audio,683,D:\ieee-final-dep\datasets\raw\dvlog\683\683_acoustic.npy,
684_audio,684,D:\ieee-final-dep\datasets\raw\dvlog\684\684_acoustic.npy,
685_audio,685,D:\ieee-final-dep\datasets\raw\dvlog\685\685_acoustic.npy,
686_audio,686,D:\ieee-final-dep\datasets\raw\dvlog\686\686_acoustic.npy,
687_audio,687,D:\ieee-final-dep\datasets\raw\dvlog\687\687_acoustic.npy,
688_audio,688,D:\ieee-final-dep\datasets\raw\dvlog\688\688_acoustic.npy,
689_audio,689,D:\ieee-final-dep\datasets\raw\dvlog\689\689_acoustic.npy,
69_audio,69,D:\ieee-final-dep\datasets\raw\dvlog\69\69_acoustic.npy,
690_audio,690,D:\ieee-final-dep\datasets\raw\dvlog\690\690_acoustic.npy,
691_audio,691,D:\ieee-final-dep\datasets\raw\dvlog\691\691_acoustic.npy,
692_audio,692,D:\ieee-final-dep\datasets\raw\dvlog\692\692_acoustic.npy,
693_audio,693,D:\ieee-final-dep\datasets\raw\dvlog\693\693_acoustic.npy,
694_audio,694,D:\ieee-final-dep\datasets\raw\dvlog\694\694_acoustic.npy,
695_audio,695,D:\ieee-final-dep\datasets\raw\dvlog\695\695_acoustic.npy,
696_audio,696,D:\ieee-final-dep\datasets\raw\dvlog\696\696_acoustic.npy,
697_audio,697,D:\ieee-final-dep\datasets\raw\dvlog\697\697_acoustic.npy,
698_audio,698,D:\ieee-final-dep\datasets\raw\dvlog\698\698_acoustic.npy,
699_audio,699,D:\ieee-final-dep\datasets\raw\dvlog\699\699_acoustic.npy,
7_audio,7,D:\ieee-final-dep\datasets\raw\dvlog\7\7_acoustic.npy,
70_audio,70,D:\ieee-final-dep\datasets\raw\dvlog\70\70_acoustic.npy,
700_audio,700,D:\ieee-final-dep\datasets\raw\dvlog\700\700_acoustic.npy,
701_audio,701,D:\ieee-final-dep\datasets\raw\dvlog\701\701_acoustic.npy,
702_audio,702,D:\ieee-final-dep\datasets\raw\dvlog\702\702_acoustic.npy,
703_audio,703,D:\ieee-final-dep\datasets\raw\dvlog\703\703_acoustic.npy,
704_audio,704,D:\ieee-final-dep\datasets\raw\dvlog\704\704_acoustic.npy,
705_audio,705,D:\ieee-final-dep\datasets\raw\dvlog\705\705_acoustic.npy,
706_audio,706,D:\ieee-final-dep\datasets\raw\dvlog\706\706_acoustic.npy,
707_audio,707,D:\ieee-final-dep\datasets\raw\dvlog\707\707_acoustic.npy,
708_audio,708,D:\ieee-final-dep\datasets\raw\dvlog\708\708_acoustic.npy,
709_audio,709,D:\ieee-final-dep\datasets\raw\dvlog\709\709_acoustic.npy,
71_audio,71,D:\ieee-final-dep\datasets\raw\dvlog\71\71_acoustic.npy,
710_audio,710,D:\ieee-final-dep\datasets\raw\dvlog\710\710_acoustic.npy,
711_audio,711,D:\ieee-final-dep\datasets\raw\dvlog\711\711_acoustic.npy,
712_audio,712,D:\ieee-final-dep\datasets\raw\dvlog\712\712_acoustic.npy,
713_audio,713,D:\ieee-final-dep\datasets\raw\dvlog\713\713_acoustic.npy,
714_audio,714,D:\ieee-final-dep\datasets\raw\dvlog\714\714_acoustic.npy,
715_audio,715,D:\ieee-final-dep\datasets\raw\dvlog\715\715_acoustic.npy,
716_audio,716,D:\ieee-final-dep\datasets\raw\dvlog\716\716_acoustic.npy,
717_audio,717,D:\ieee-final-dep\datasets\raw\dvlog\717\717_acoustic.npy,
718_audio,718,D:\ieee-final-dep\datasets\raw\dvlog\718\718_acoustic.npy,
719_audio,719,D:\ieee-final-dep\datasets\raw\dvlog\719\719_acoustic.npy,
72_audio,72,D:\ieee-final-dep\datasets\raw\dvlog\72\72_acoustic.npy,
720_audio,720,D:\ieee-final-dep\datasets\raw\dvlog\720\720_acoustic.npy,
721_audio,721,D:\ieee-final-dep\datasets\raw\dvlog\721\721_acoustic.npy,
722_audio,722,D:\ieee-final-dep\datasets\raw\dvlog\722\722_acoustic.npy,
723_audio,723,D:\ieee-final-dep\datasets\raw\dvlog\723\723_acoustic.npy,
724_audio,724,D:\ieee-final-dep\datasets\raw\dvlog\724\724_acoustic.npy,
725_audio,725,D:\ieee-final-dep\datasets\raw\dvlog\725\725_acoustic.npy,
726_audio,726,D:\ieee-final-dep\datasets\raw\dvlog\726\726_acoustic.npy,
727_audio,727,D:\ieee-final-dep\datasets\raw\dvlog\727\727_acoustic.npy,
728_audio,728,D:\ieee-final-dep\datasets\raw\dvlog\728\728_acoustic.npy,
729_audio,729,D:\ieee-final-dep\datasets\raw\dvlog\729\729_acoustic.npy,
73_audio,73,D:\ieee-final-dep\datasets\raw\dvlog\73\73_acoustic.npy,
730_audio,730,D:\ieee-final-dep\datasets\raw\dvlog\730\730_acoustic.npy,
731_audio,731,D:\ieee-final-dep\datasets\raw\dvlog\731\731_acoustic.npy,
732_audio,732,D:\ieee-final-dep\datasets\raw\dvlog\732\732_acoustic.npy,
733_audio,733,D:\ieee-final-dep\datasets\raw\dvlog\733\733_acoustic.npy,
734_audio,734,D:\ieee-final-dep\datasets\raw\dvlog\734\734_acoustic.npy,
735_audio,735,D:\ieee-final-dep\datasets\raw\dvlog\735\735_acoustic.npy,
736_audio,736,D:\ieee-final-dep\datasets\raw\dvlog\736\736_acoustic.npy,
737_audio,737,D:\ieee-final-dep\datasets\raw\dvlog\737\737_acoustic.npy,
738_audio,738,D:\ieee-final-dep\datasets\raw\dvlog\738\738_acoustic.npy,
739_audio,739,D:\ieee-final-dep\datasets\raw\dvlog\739\739_acoustic.npy,
74_audio,74,D:\ieee-final-dep\datasets\raw\dvlog\74\74_acoustic.npy,
740_audio,740,D:\ieee-final-dep\datasets\raw\dvlog\740\740_acoustic.npy,
